epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1399.99,1.19672,0.85972,1.24233,0.80285,0.74741,0.81101,0.51584,1.29442,0.89056,1.31246,0.00406,0.00406,0.00406
32,1444.64,1.16917,0.83125,1.23187,0.83864,0.75899,0.83067,0.53066,1.27986,0.84025,1.29769,0.003862,0.003862,0.003862
33,1489.39,1.16439,0.82005,1.2257,0.82725,0.76355,0.83228,0.53412,1.26846,0.83057,1.30447,0.003664,0.003664,0.003664
34,1534.06,1.15172,0.81271,1.218,0.82728,0.75396,0.82376,0.53064,1.26784,0.83672,1.30049,0.003466,0.003466,0.003466
35,1578.61,1.13742,0.79809,1.21263,0.82628,0.7712,0.82885,0.53535,1.25703,0.83264,1.28902,0.003268,0.003268,0.003268
36,1623.27,1.12954,0.79328,1.20461,0.83107,0.7725,0.83526,0.54524,1.23076,0.81999,1.27981,0.00307,0.00307,0.00307
37,1667.77,1.10388,0.76581,1.19447,0.8167,0.75608,0.82627,0.53891,1.25408,0.82955,1.28549,0.002872,0.002872,0.002872
38,1712.37,1.09409,0.75524,1.18112,0.82528,0.77529,0.83497,0.53817,1.26428,0.83546,1.29313,0.002674,0.002674,0.002674
39,1756.93,1.0907,0.74795,1.18322,0.82892,0.77331,0.83528,0.54694,1.2413,0.80934,1.28253,0.002476,0.002476,0.002476
40,1801.63,1.06857,0.73596,1.17137,0.83468,0.77229,0.83377,0.54719,1.23245,0.81738,1.27429,0.002278,0.002278,0.002278
41,1848.89,1.02094,0.61647,1.16676,0.83188,0.77249,0.8338,0.54824,1.22365,0.80422,1.26832,0.00208,0.00208,0.00208
42,1893.48,0.9917,0.59098,1.1472,0.85147,0.77391,0.84227,0.55177,1.23303,0.78816,1.27506,0.001882,0.001882,0.001882
43,1937.89,0.96738,0.57336,1.13498,0.83854,0.78288,0.84512,0.56157,1.20681,0.77867,1.27072,0.001684,0.001684,0.001684
44,1982.53,0.95441,0.56396,1.12751,0.84523,0.79094,0.84743,0.56607,1.20105,0.76931,1.26609,0.001486,0.001486,0.001486
45,2026.96,0.9326,0.54778,1.1151,0.84366,0.79308,0.84477,0.56655,1.19823,0.76967,1.2691,0.001288,0.001288,0.001288
46,2071.43,0.92347,0.53974,1.10887,0.83939,0.78815,0.84252,0.56227,1.20898,0.77983,1.2764,0.00109,0.00109,0.00109
47,2115.74,0.90551,0.52624,1.1045,0.84218,0.79074,0.84625,0.56939,1.19921,0.75468,1.27237,0.000892,0.000892,0.000892
48,2160.25,0.89581,0.52175,1.09664,0.85006,0.78427,0.84773,0.57022,1.19546,0.7501,1.27298,0.000694,0.000694,0.000694
49,2204.62,0.88494,0.51349,1.09053,0.84509,0.79474,0.84495,0.56979,1.18548,0.75074,1.26596,0.000496,0.000496,0.000496
50,2249.06,0.86584,0.50229,1.08073,0.83812,0.79699,0.84765,0.57182,1.18499,0.75049,1.26806,0.000298,0.000298,0.000298
