epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1719.39,0.8607,0.53189,1.03534,0.86406,0.82911,0.87021,0.63621,1.15732,0.70447,1.22461,0.000650909,0.000650909,0.000650909
57,1749.93,0.85211,0.52318,1.03246,0.87711,0.81297,0.8654,0.62812,1.17231,0.71414,1.21966,0.000636762,0.000636762,0.000636762
58,1780.69,0.85928,0.53231,1.03769,0.86703,0.82525,0.87041,0.63674,1.14426,0.69814,1.20141,0.000622615,0.000622615,0.000622615
59,1811.31,0.85415,0.52534,1.03364,0.8724,0.81332,0.86587,0.63134,1.15895,0.70441,1.21225,0.000608468,0.000608468,0.000608468
60,1841.83,0.85095,0.52293,1.02966,0.85355,0.82483,0.86555,0.63251,1.14963,0.70044,1.21729,0.000594321,0.000594321,0.000594321
61,1872.43,0.84068,0.51874,1.0285,0.86349,0.82257,0.86697,0.63302,1.15198,0.69611,1.21778,0.000580174,0.000580174,0.000580174
62,1902.93,0.82898,0.51421,1.02169,0.87608,0.81406,0.86695,0.6355,1.13484,0.69535,1.21011,0.000566027,0.000566027,0.000566027
63,1933.47,0.83137,0.51063,1.02451,0.86638,0.82379,0.87278,0.63626,1.14001,0.69259,1.21214,0.00055188,0.00055188,0.00055188
64,1964.12,0.82573,0.50737,1.02217,0.85255,0.8398,0.86844,0.63688,1.13043,0.69287,1.21687,0.000537733,0.000537733,0.000537733
65,1994.7,0.81792,0.50155,1.01832,0.86196,0.83962,0.8746,0.63636,1.14365,0.68512,1.21174,0.000523586,0.000523586,0.000523586
66,2025.21,0.80634,0.49565,1.01202,0.85025,0.82861,0.86409,0.6299,1.14,0.70437,1.21983,0.000509438,0.000509438,0.000509438
67,2055.73,0.80595,0.4903,1.01265,0.86498,0.83023,0.86991,0.63635,1.14786,0.68127,1.21767,0.000495291,0.000495291,0.000495291
68,2086.29,0.79899,0.48989,1.00739,0.86816,0.82619,0.86905,0.6392,1.13391,0.68385,1.21215,0.000481144,0.000481144,0.000481144
69,2117.02,0.79481,0.48671,1.00896,0.86515,0.83329,0.87039,0.63697,1.14214,0.68786,1.22046,0.000466997,0.000466997,0.000466997
70,2147.45,0.79064,0.48279,1.00493,0.85439,0.83487,0.86843,0.63573,1.12972,0.68868,1.20612,0.00045285,0.00045285,0.00045285
71,2178.23,0.79461,0.48194,1.00585,0.87615,0.81334,0.86406,0.63809,1.13719,0.68205,1.20948,0.000438703,0.000438703,0.000438703
72,2208.69,0.78481,0.47677,1.00433,0.86145,0.83115,0.86552,0.63379,1.14113,0.68946,1.23184,0.000424556,0.000424556,0.000424556
73,2239.24,0.77811,0.47824,1.00316,0.87077,0.82805,0.86766,0.63352,1.15036,0.68539,1.23508,0.000410409,0.000410409,0.000410409
74,2269.85,0.77964,0.47337,0.99746,0.86628,0.83458,0.86808,0.63789,1.12896,0.67775,1.21651,0.000396262,0.000396262,0.000396262
75,2300.52,0.77212,0.46908,0.99876,0.86916,0.83521,0.86672,0.63547,1.12747,0.67832,1.21133,0.000382115,0.000382115,0.000382115
76,2331,0.76834,0.46805,0.99667,0.85154,0.8421,0.87102,0.64297,1.12068,0.67342,1.20524,0.000367967,0.000367967,0.000367967
77,2361.56,0.76621,0.46664,0.99743,0.86469,0.8232,0.86754,0.63826,1.13271,0.66625,1.21249,0.00035382,0.00035382,0.00035382
78,2392.11,0.75343,0.46009,0.98974,0.87359,0.83274,0.87052,0.64226,1.12417,0.67699,1.2214,0.000339673,0.000339673,0.000339673
79,2422.56,0.74824,0.45515,0.98834,0.87945,0.81964,0.86801,0.64019,1.12826,0.67249,1.22776,0.000325526,0.000325526,0.000325526
80,2452.95,0.74735,0.45361,0.98707,0.86213,0.83589,0.86755,0.64091,1.12297,0.67128,1.21417,0.000311379,0.000311379,0.000311379
81,2483.51,0.74514,0.45405,0.9873,0.85544,0.83814,0.86443,0.63566,1.1379,0.67927,1.22525,0.000297232,0.000297232,0.000297232
82,2513.99,0.74234,0.4516,0.98486,0.86878,0.82144,0.86197,0.63713,1.1163,0.68006,1.21402,0.000283085,0.000283085,0.000283085
83,2544.51,0.73685,0.44869,0.98364,0.86749,0.82688,0.8644,0.63824,1.13252,0.67467,1.22419,0.000268938,0.000268938,0.000268938
84,2575.08,0.73525,0.44699,0.98173,0.87413,0.82246,0.86553,0.6385,1.1231,0.67369,1.2157,0.000254791,0.000254791,0.000254791
85,2605.87,0.72703,0.44452,0.97908,0.8621,0.83283,0.86518,0.63892,1.12312,0.67769,1.21401,0.000240644,0.000240644,0.000240644
86,2636.39,0.72042,0.43939,0.98044,0.85903,0.83895,0.868,0.64197,1.11792,0.668,1.2117,0.000226497,0.000226497,0.000226497
87,2667.04,0.72009,0.43762,0.97497,0.86569,0.82615,0.86289,0.6381,1.11838,0.67007,1.2088,0.000212349,0.000212349,0.000212349
88,2697.5,0.72147,0.43626,0.97553,0.87481,0.82209,0.86486,0.6378,1.12104,0.66763,1.21625,0.000198202,0.000198202,0.000198202
89,2728.19,0.70827,0.43129,0.97244,0.86717,0.82624,0.86524,0.64076,1.11506,0.66931,1.2123,0.000184055,0.000184055,0.000184055
90,2758.8,0.71113,0.43243,0.97496,0.86417,0.8308,0.86651,0.64268,1.11718,0.66983,1.2135,0.000169908,0.000169908,0.000169908
91,2794.54,0.65611,0.35256,0.9388,0.86886,0.83003,0.86614,0.64207,1.10867,0.65643,1.22295,0.000155761,0.000155761,0.000155761
92,2824.93,0.62685,0.33922,0.92709,0.86683,0.82574,0.86634,0.64054,1.11698,0.66069,1.22493,0.000141614,0.000141614,0.000141614
93,2855.18,0.61715,0.333,0.92209,0.86593,0.82957,0.86683,0.6432,1.11623,0.66341,1.22571,0.000127467,0.000127467,0.000127467
94,2885.6,0.60592,0.32923,0.91877,0.85642,0.8384,0.86758,0.64053,1.12131,0.6605,1.22633,0.00011332,0.00011332,0.00011332
95,2915.86,0.602,0.3249,0.918,0.87516,0.81834,0.86391,0.64041,1.11794,0.66447,1.229,9.91726e-05,9.91726e-05,9.91726e-05
96,2946.15,0.59622,0.3229,0.91479,0.86998,0.82209,0.86353,0.64269,1.11128,0.66933,1.2274,8.50255e-05,8.50255e-05,8.50255e-05
97,2976.37,0.59244,0.32079,0.91055,0.87425,0.81746,0.86389,0.64294,1.10993,0.66899,1.22826,7.08784e-05,7.08784e-05,7.08784e-05
98,3006.69,0.58862,0.31864,0.91173,0.87595,0.81945,0.86472,0.64225,1.11103,0.66619,1.2316,5.67313e-05,5.67313e-05,5.67313e-05
99,3036.99,0.58243,0.31657,0.90793,0.86227,0.83321,0.86602,0.6429,1.11139,0.66515,1.23087,4.25842e-05,4.25842e-05,4.25842e-05
100,3067.45,0.57316,0.31271,0.90642,0.87809,0.81992,0.86412,0.64295,1.1077,0.66504,1.23047,2.84371e-05,2.84371e-05,2.84371e-05
