epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,4636.52,0.76286,0.45101,1.06462,0.87669,0.82734,0.88021,0.6191,1.08751,0.63788,1.32875,0.001585,0.001585,0.001585
87,4690.3,0.75555,0.44643,1.06395,0.87057,0.82973,0.87989,0.62055,1.08731,0.63736,1.33114,0.001486,0.001486,0.001486
88,4744.13,0.74672,0.43725,1.05696,0.87902,0.83084,0.87988,0.62154,1.08797,0.63671,1.3313,0.001387,0.001387,0.001387
89,4797.81,0.74653,0.44254,1.06089,0.86821,0.83781,0.87945,0.62155,1.08807,0.63651,1.33625,0.001288,0.001288,0.001288
90,4851.52,0.74652,0.44084,1.05884,0.88473,0.81851,0.87937,0.62065,1.0878,0.63211,1.33616,0.001189,0.001189,0.001189
91,4907.81,0.69735,0.34898,1.04028,0.88191,0.82358,0.87618,0.61789,1.08245,0.63232,1.3344,0.00109,0.00109,0.00109
92,4961.36,0.67064,0.33828,1.0239,0.87613,0.82589,0.87295,0.61758,1.08415,0.63429,1.33837,0.000991,0.000991,0.000991
93,5014.78,0.66077,0.33229,1.01685,0.87568,0.82657,0.87324,0.61845,1.08253,0.63712,1.33872,0.000892,0.000892,0.000892
94,5068.2,0.64787,0.32878,1.00809,0.87483,0.83152,0.87472,0.61822,1.08331,0.63838,1.34015,0.000793,0.000793,0.000793
95,5121.58,0.63995,0.32258,1.00309,0.87782,0.82824,0.87463,0.61914,1.0813,0.63914,1.34123,0.000694,0.000694,0.000694
96,5175.08,0.63366,0.31895,1.00178,0.87323,0.8305,0.87395,0.6205,1.07943,0.63675,1.34029,0.000595,0.000595,0.000595
97,5228.57,0.63022,0.31561,0.996,0.86975,0.83655,0.87501,0.62095,1.07969,0.63513,1.34188,0.000496,0.000496,0.000496
98,5282.04,0.62686,0.31672,0.994,0.86547,0.84054,0.87469,0.62212,1.07855,0.63408,1.34305,0.000397,0.000397,0.000397
99,5335.48,0.61583,0.31104,0.9901,0.86441,0.84244,0.875,0.62159,1.07817,0.63372,1.34418,0.000298,0.000298,0.000298
100,5388.99,0.60789,0.30649,0.98653,0.86435,0.84205,0.87437,0.62176,1.0779,0.63379,1.34535,0.000199,0.000199,0.000199
