epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,615.415,1.16917,0.80723,1.18533,0.80132,0.73133,0.79248,0.50699,1.26918,0.9141,1.24579,0.008317,0.008317,0.008317
19,647.857,1.16745,0.79568,1.17664,0.7548,0.73653,0.76862,0.47838,1.33386,0.96345,1.28122,0.008218,0.008218,0.008218
20,680.334,1.14947,0.78107,1.16901,0.8187,0.72943,0.80502,0.4882,1.37952,0.93257,1.2738,0.008119,0.008119,0.008119
21,712.684,1.13881,0.7746,1.16981,0.82197,0.74575,0.81702,0.52632,1.26511,0.83869,1.24937,0.00802,0.00802,0.00802
22,745.145,1.12156,0.7625,1.15972,0.82972,0.72921,0.80933,0.52389,1.26289,0.90585,1.23725,0.007921,0.007921,0.007921
23,777.628,1.11005,0.73963,1.15249,0.83409,0.7618,0.83013,0.53024,1.26572,0.84128,1.24629,0.007822,0.007822,0.007822
24,810.073,1.0931,0.7283,1.1414,0.83924,0.7711,0.83175,0.53928,1.23915,0.81826,1.22524,0.007723,0.007723,0.007723
25,842.33,1.08473,0.72104,1.1381,0.80529,0.75759,0.81335,0.52526,1.26471,0.84974,1.22279,0.007624,0.007624,0.007624
26,874.764,1.09407,0.7224,1.13847,0.83296,0.78755,0.84442,0.54117,1.25463,0.78064,1.20814,0.007525,0.007525,0.007525
27,907.037,1.06768,0.70047,1.12769,0.78928,0.76472,0.81836,0.52693,1.25538,0.86547,1.22459,0.007426,0.007426,0.007426
28,939.443,1.06267,0.69421,1.12617,0.86961,0.76271,0.8502,0.5488,1.25002,0.79253,1.22547,0.007327,0.007327,0.007327
29,971.711,1.05344,0.68485,1.12207,0.83224,0.8008,0.84425,0.55306,1.22053,0.77007,1.22163,0.007228,0.007228,0.007228
30,1004.14,1.04952,0.68592,1.12125,0.82388,0.78703,0.84611,0.55054,1.22863,0.79053,1.23138,0.007129,0.007129,0.007129
31,1036.48,1.04486,0.68042,1.11614,0.83357,0.77578,0.8397,0.54122,1.25484,0.78859,1.22659,0.00703,0.00703,0.00703
32,1068.97,1.03749,0.66721,1.10969,0.84464,0.79138,0.85384,0.56147,1.20605,0.76087,1.19575,0.006931,0.006931,0.006931
33,1101.38,1.02909,0.66592,1.10515,0.83008,0.80363,0.85306,0.56984,1.18383,0.73675,1.19547,0.006832,0.006832,0.006832
34,1133.82,1.02065,0.65197,1.10323,0.82925,0.80053,0.84719,0.56619,1.1876,0.75541,1.19631,0.006733,0.006733,0.006733
35,1166.26,1.00634,0.64512,1.09717,0.857,0.80067,0.86257,0.57365,1.18239,0.72828,1.1899,0.006634,0.006634,0.006634
36,1198.85,1.00635,0.64139,1.09335,0.85317,0.7619,0.83126,0.55019,1.20756,0.7982,1.20284,0.006535,0.006535,0.006535
37,1231.23,1.0001,0.63464,1.0929,0.84557,0.79138,0.85493,0.56798,1.19524,0.73883,1.19166,0.006436,0.006436,0.006436
38,1263.51,0.9958,0.62897,1.08657,0.83075,0.79942,0.84795,0.56456,1.19624,0.76594,1.20514,0.006337,0.006337,0.006337
39,1295.85,0.97555,0.61861,1.07851,0.81773,0.78029,0.84207,0.56088,1.20204,0.77842,1.19959,0.006238,0.006238,0.006238
40,1328.26,0.97187,0.61396,1.0803,0.84994,0.80351,0.86695,0.58498,1.17047,0.72768,1.19119,0.006139,0.006139,0.006139
41,1360.57,0.95549,0.60586,1.07308,0.82998,0.80698,0.85583,0.56285,1.2211,0.75389,1.2037,0.00604,0.00604,0.00604
42,1392.98,0.95621,0.60112,1.06747,0.84974,0.81727,0.86941,0.58435,1.16626,0.71592,1.17504,0.005941,0.005941,0.005941
43,1425.35,0.95649,0.59952,1.06647,0.84756,0.7962,0.85238,0.57813,1.17389,0.74021,1.1966,0.005842,0.005842,0.005842
44,1457.69,0.9441,0.59145,1.06692,0.85303,0.80326,0.8667,0.58375,1.16409,0.72131,1.17939,0.005743,0.005743,0.005743
45,1490,0.93502,0.58492,1.05937,0.86495,0.81652,0.8732,0.59293,1.15197,0.69511,1.18475,0.005644,0.005644,0.005644
46,1522.4,0.9288,0.58179,1.05929,0.86899,0.79813,0.867,0.59079,1.15883,0.70734,1.18752,0.005545,0.005545,0.005545
47,1554.86,0.92339,0.57793,1.05553,0.8681,0.80157,0.86525,0.58923,1.15558,0.70461,1.17691,0.005446,0.005446,0.005446
48,1587.32,0.9143,0.56831,1.04718,0.84768,0.80898,0.86768,0.59082,1.15399,0.72863,1.17763,0.005347,0.005347,0.005347
49,1619.6,0.91556,0.57056,1.0526,0.84899,0.80841,0.85985,0.57954,1.17285,0.73107,1.19345,0.005248,0.005248,0.005248
50,1651.91,0.90955,0.56828,1.05192,0.84285,0.82564,0.87051,0.5937,1.16134,0.70095,1.18075,0.005149,0.005149,0.005149
51,1684.27,0.90193,0.56201,1.0451,0.86281,0.78926,0.86478,0.58744,1.17045,0.71115,1.18027,0.00505,0.00505,0.00505
52,1716.57,0.89209,0.55794,1.03925,0.85582,0.8063,0.86949,0.59547,1.15396,0.6888,1.17752,0.004951,0.004951,0.004951
53,1748.86,0.88838,0.55225,1.03863,0.85158,0.79749,0.86184,0.59662,1.13697,0.70805,1.17486,0.004852,0.004852,0.004852
54,1781.34,0.87842,0.54909,1.0322,0.84617,0.82044,0.87327,0.59975,1.14101,0.68732,1.17643,0.004753,0.004753,0.004753
55,1813.69,0.87985,0.54445,1.03606,0.84226,0.81934,0.87081,0.59955,1.14015,0.70018,1.1694,0.004654,0.004654,0.004654
56,1846.15,0.87362,0.5381,1.0304,0.84538,0.81808,0.87147,0.5995,1.14913,0.6971,1.17265,0.004555,0.004555,0.004555
57,1878.58,0.8606,0.52891,1.02454,0.86728,0.80955,0.87258,0.60177,1.135,0.6823,1.15682,0.004456,0.004456,0.004456
58,1911.09,0.86156,0.52893,1.02764,0.86331,0.81318,0.8663,0.60383,1.13954,0.70721,1.16976,0.004357,0.004357,0.004357
59,1943.47,0.85871,0.52904,1.02664,0.85487,0.812,0.87361,0.60174,1.15603,0.68396,1.17946,0.004258,0.004258,0.004258
60,1975.96,0.85266,0.52142,1.02122,0.86024,0.82517,0.87757,0.60829,1.13383,0.68918,1.16796,0.004159,0.004159,0.004159
61,2008.29,0.8411,0.51676,1.0157,0.86244,0.81441,0.86982,0.60232,1.13069,0.69076,1.17714,0.00406,0.00406,0.00406
62,2040.91,0.83442,0.51233,1.01546,0.8486,0.813,0.86237,0.60309,1.12655,0.71687,1.17824,0.003961,0.003961,0.003961
63,2073.27,0.836,0.51201,1.01444,0.84821,0.82345,0.87225,0.60752,1.12386,0.68663,1.17152,0.003862,0.003862,0.003862
64,2105.63,0.83204,0.50718,1.01343,0.85033,0.81686,0.86601,0.60708,1.11986,0.69522,1.17715,0.003763,0.003763,0.003763
65,2138.02,0.82238,0.50445,1.00956,0.86981,0.8076,0.87205,0.60466,1.12971,0.6863,1.18487,0.003664,0.003664,0.003664
66,2170.56,0.81387,0.49763,1.00622,0.84075,0.82475,0.86134,0.59748,1.14715,0.71507,1.18674,0.003565,0.003565,0.003565
67,2202.94,0.80735,0.49109,1.0047,0.86211,0.81414,0.86505,0.59975,1.13525,0.7214,1.17984,0.003466,0.003466,0.003466
68,2235.42,0.80141,0.48912,1.00132,0.84876,0.82963,0.87146,0.61143,1.11918,0.69187,1.18337,0.003367,0.003367,0.003367
69,2267.83,0.80004,0.48436,1.00143,0.85723,0.82373,0.86673,0.60767,1.13052,0.69218,1.17956,0.003268,0.003268,0.003268
70,2300.33,0.79166,0.48275,0.99686,0.84615,0.81892,0.86585,0.60181,1.13496,0.69838,1.1852,0.003169,0.003169,0.003169
71,2332.77,0.79404,0.48012,0.99783,0.84712,0.8344,0.87231,0.61515,1.11575,0.68017,1.16923,0.00307,0.00307,0.00307
72,2365.33,0.78158,0.47188,0.99187,0.84073,0.83595,0.87311,0.6079,1.12949,0.68631,1.18934,0.002971,0.002971,0.002971
73,2397.71,0.77682,0.47255,0.99206,0.8571,0.82406,0.87244,0.60973,1.12098,0.69507,1.17677,0.002872,0.002872,0.002872
74,2430.16,0.77278,0.46759,0.98685,0.86119,0.82238,0.87631,0.61406,1.11031,0.68253,1.1761,0.002773,0.002773,0.002773
75,2462.61,0.76794,0.4656,0.98753,0.84309,0.81691,0.87028,0.60799,1.13037,0.70641,1.178,0.002674,0.002674,0.002674
76,2495.06,0.76467,0.46381,0.98271,0.85595,0.8165,0.87437,0.61181,1.12,0.67757,1.18218,0.002575,0.002575,0.002575
77,2527.39,0.75989,0.46145,0.98435,0.85849,0.81235,0.86728,0.60433,1.13799,0.70017,1.17835,0.002476,0.002476,0.002476
78,2560.06,0.7454,0.4531,0.97583,0.85303,0.83779,0.8776,0.61784,1.11793,0.688,1.1826,0.002377,0.002377,0.002377
79,2592.47,0.74174,0.44804,0.97487,0.85878,0.81923,0.87367,0.61864,1.11032,0.68609,1.17528,0.002278,0.002278,0.002278
80,2624.95,0.7392,0.44748,0.97522,0.84103,0.8269,0.87044,0.61497,1.11802,0.69795,1.18603,0.002179,0.002179,0.002179
81,2657.37,0.73608,0.44657,0.97601,0.84436,0.82444,0.86916,0.61186,1.12031,0.69588,1.18313,0.00208,0.00208,0.00208
82,2689.73,0.73225,0.44306,0.97478,0.86657,0.82201,0.87782,0.61881,1.11546,0.67457,1.18174,0.001981,0.001981,0.001981
83,2722,0.72732,0.43984,0.97191,0.85382,0.82807,0.87291,0.61698,1.10953,0.6805,1.18494,0.001882,0.001882,0.001882
84,2754.49,0.72304,0.43837,0.97015,0.85999,0.82722,0.87436,0.6172,1.11993,0.66924,1.18472,0.001783,0.001783,0.001783
85,2786.95,0.71829,0.43494,0.96917,0.86864,0.82033,0.87605,0.61887,1.10971,0.68224,1.17255,0.001684,0.001684,0.001684
86,2819.37,0.70898,0.42814,0.96725,0.84465,0.83821,0.87452,0.62241,1.1063,0.6762,1.17324,0.001585,0.001585,0.001585
87,2851.89,0.70719,0.42803,0.96327,0.8579,0.83464,0.87633,0.62267,1.09473,0.66944,1.1764,0.001486,0.001486,0.001486
88,2884.2,0.70505,0.42231,0.96202,0.86737,0.82211,0.87233,0.61627,1.10536,0.6755,1.17753,0.001387,0.001387,0.001387
89,2916.64,0.69342,0.41885,0.95848,0.84917,0.83163,0.86737,0.61011,1.12249,0.69101,1.18379,0.001288,0.001288,0.001288
90,2949.05,0.69534,0.41908,0.96063,0.85701,0.82822,0.87368,0.61947,1.10911,0.68234,1.17792,0.001189,0.001189,0.001189
91,2986.32,0.63875,0.34274,0.92387,0.84588,0.83561,0.87413,0.61979,1.09943,0.67972,1.17946,0.00109,0.00109,0.00109
92,3018.57,0.61337,0.33148,0.91517,0.85004,0.83071,0.87208,0.61971,1.10257,0.67458,1.18195,0.000991,0.000991,0.000991
93,3050.72,0.60358,0.32669,0.91013,0.87269,0.81899,0.87422,0.618,1.11196,0.68338,1.18271,0.000892,0.000892,0.000892
94,3083.02,0.58919,0.32028,0.90483,0.86549,0.81998,0.87329,0.62091,1.10584,0.6817,1.18177,0.000793,0.000793,0.000793
95,3115.24,0.58193,0.31612,0.90315,0.86276,0.82533,0.8725,0.62039,1.10154,0.68666,1.18645,0.000694,0.000694,0.000694
96,3147.35,0.57767,0.31297,0.89946,0.87239,0.81249,0.87071,0.62089,1.102,0.68866,1.18928,0.000595,0.000595,0.000595
97,3179.51,0.56952,0.30901,0.8968,0.85994,0.82027,0.87079,0.61846,1.10838,0.69596,1.19003,0.000496,0.000496,0.000496
98,3211.64,0.56348,0.30713,0.89401,0.86864,0.81422,0.86824,0.61749,1.10296,0.69462,1.19228,0.000397,0.000397,0.000397
99,3243.68,0.55613,0.3032,0.89198,0.85896,0.82687,0.87176,0.61856,1.10189,0.69112,1.19453,0.000298,0.000298,0.000298
100,3275.76,0.54736,0.30018,0.89094,0.85958,0.82923,0.87102,0.61927,1.09992,0.69385,1.19298,0.000199,0.000199,0.000199
